Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Githunguri Technical & Secondary School,2026-01-14,Food was delicious and warm,172,149,149,0,0,2,3,9,6,7,8,0,170,0,2,"14 Jan 2026, 13:25:32","14 Jan 2026, 13:55:43",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 3 which is a increase compared from 1 to 3 parents didn't top up,Actual meal served today was 149 which is a decrease compared 150 to 149 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Gathanji Comprehensive School,2026-01-14,Turmeric Rice and Beans,310,340,314,26,0,3,8,1,5,00,0,0,340,0,3,"14 Jan 2026, 12:40:32","14 Jan 2026, 13:50:44",We have projected 340 expecting parents to make payments on time.,The food was delicious and nutritious,The queue was well managed,Failed taps were 8 an increase from 6 Parents didn't top up on time,Successful taps were 314 a decrease from 316 .parents didn't top up on time.,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kiambaa Comprehensive School,2026-01-14,Tumeric rice and beans,248,231,218,13,0,3,10,0,8,0,0,0,240,0,3,"14 Jan 2026, 12:40:36","14 Jan 2026, 13:30:43",Expecting a higher turn out in the queue,Food was hot and delicious,Queue was well managed by the help of the teacher on duty and the deputy,Failed taps decreased from 15 to 10 due to early payment,Successful taps decreased from 239to 231 due to low turnout in the queue,@Tabitha wairimu
,Kawaida Secondary School,2026-01-14,Rice and beans,50,47,47,0,8,3,2,0,2,0,0,5,70,8,3,"14 Jan 2026, 13:20:48","14 Jan 2026, 13:30:55",We expected a higher turneout since most students are coming back to school and they are preparing for their opening exams on Friday,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 3 to 2 parents topped up on time,Successful taps increased from 39 to 47 ....most students came back to school today,@Njeri kawaida secondary school
,St. Vincent Lioki Secondary School,2026-01-14,Rice ana beans,180,151,151,0,0,3,13,4,3,8.9,10.15,0,180,0,3,"14 Jan 2026, 12:40:19","14 Jan 2026, 12:50:26",expecting higher turn up,The food was delicious,Queue was managed,Failed taps increase from 13 to 07 parents had not topped up their account,Successful taps increase from 151 to 132 parents topped up their account,@Ann Tapper St. Vincent secondary
,Karuri Secondary School,2026-01-14,tumeric rice and beans,640,530,530,0,0,6,22,3,38,20,20,0,600,0,6,"14 Jan 2026, 13:10:36","14 Jan 2026, 13:50:42",we envision a higher number,the food was hot and delicious,the queues were well managed,failed taps decreased from 30 to 22,Successful taps increased from 505 to 530,@Brian njoroge- Tapper Karuri Secondary
,Muongoiya Comprehensive School,2026-01-14,Tumeric Rice and Beans,420,421,351,70,0,3,11,1,6,0,0,0,430,0,3,"14 Jan 2026, 12:30:35","14 Jan 2026, 13:30:45",Expecting high turnout tomorrow,Food was delicious,Queue was well managed by the prefect,Failed taps increased due to some parents not topping up,Successful taps increased due to high turnout,@Lucy Faith SC Muongoiya Comprehensive
,Njenga Karume Comprehensive School,2026-01-14,Tumeric Rice and beans,180,178,169,9,0,3,22,1,7,0,0,0,190,0,3,"14 Jan 2026, 12:40:27","14 Jan 2026, 13:30:32",Expecting a better number,No kids came back for second serving,Queue was well managed by teacher on duty,Failed taps increased from 19 to 22,Successful taps decreased from 170 to 168,@Eliud Nderu Sc Njenga karume comprehensive
,Muongoiya Secondary School,,,230,222,222,,0,5,8,2,24,2,2.4,,270,0,5,"14 Jan 2026, 13:15:59","14 Jan 2026, 13:40:04",Expecting a high turn out of grade 10 and the students,Food was hot and delicious,Queue was well managed by Tapper,Number of failed taps has increased from 6 to 8 due to insufficient funds,Number of successful taps has increased from 204 to 222,@Oliver Nancy-Tapper Muongoiya secondary school
,Kiairia Secondary School,2026-01-14,Tumeric Rice and Beans,63,54,54,0,0,2,0,0,1,0,0,0,63,0,2,"14 Jan 2026, 13:13:13","14 Jan 2026, 13:30:28",I expect all students to,The food was good,Students arranged themselves in good order,Today we don't have failed tap,Successful taps decreased from 58 to 54 some students sent home because of lateness,@Janet tapper kiairia secondary
,Riara Secondary School,2026-01-14,Tumeric Rice & Beans,77,71,71,0,0,2,1,0,0,0,0,0,80,0,2,"14 Jan 2026, 12:45:00","14 Jan 2026, 13:30:00",We expect a good turnout,Food was delicious,Easy queue management,Successful tap increased to 71 from yesterdays 66,Failed taps decreased to 1 from yeaterdays 2,@Tapper Riara Sec
,PCEA Githunguri Comprehensive School,2026-01-14,Turmeric rice and beans,450,458,428,30,0,3,7,0,5,0,0,0,450,0,3,"14 Jan 2026, 12:40:46","14 Jan 2026, 13:20:52",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 7 a decrease from yesterday's 10,,,some parents did top up on time","Successful taps were 458 an increase from yesterday's 456,,,an increase in turn up",@SC- Githunguri Comprehensive
,PCEA Karia Comprehensive School,2026-01-14,White rice and beans,480,477,431,46,3,3,8,1,4,0,0,0,480,5,3,"14 Jan 2026, 12:35:55","14 Jan 2026, 13:30:08",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 14 to 8 due to early payments,Actual meals increased from 474 to 477 due to a lower number of failed taps,@Mary SC PCEA Karia comprehensive
,Chief Wandie Primary School,2026-01-14,Rice qne and Beans,310,321,290,31,0,1,14,3,4,0,0,0,330,0,1,"14 Jan 2026, 12:40:00","14 Jan 2026, 13:50:00",Projecting 330 hoping kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,14 failed taps same as yesterday due to insufficient balances,321 actual meals served compared to yesterday’s 312 an increase because some kids resumed school today,@Washeke-SC-Chief Wandie Pri
,Loreto Primary School,2026-01-14,Loreto comprehensive school,385,399,359,40,0,3,8,3,5,0,0,0,400,0,3,"14 Jan 2026, 12:30:31","14 Jan 2026, 13:40:43",Hopefully more parents will top up,Food was delicious,Queue was well managed,Decrease in failed taps from 15 to 8 most parents topped up,Decrease in actual taps from 400 to 399,@SC Loreto primary
,Kiairia Comprehensive School,2026-01-14,Tumeric Rice and Beans,215,222,205,17,3,2,0,1,1,0,0,0,220,3,2,"14 Jan 2026, 12:55:14","14 Jan 2026, 13:20:27",We expect all students to be present and all accounts to be updated.,The food was delicious,Queue was orderly.,We had zero failed taps a decrease from yesterday where we had 1.All accounts were updated.,Actual meals increased from 214 to 222. We had a higher turnout and all accounts were updated.,@SC Lilian - Kiairia comprehensive
,Kahunira Secondary School,2026-01-14,Tumeric rice& beans,140,150,150,0,0,3,2,2,7,0,0,0,160,0,3,"14 Jan 2026, 13:00:03","14 Jan 2026, 13:30:28",Expecting grade 10 students to be,Food was hot and delicious,Queue was well managed by TOD,"Failed taps decreased from 7 to 2, parents topped up their accounts.","Meals served today increased from 131 to150, parents topped up their accounts on time",@Tapper kahunira secondary
,Kamondo Primary and Junior School,2026-01-14,Tumeric Rice and Beans,320,315,281,34,0,3,7,0,5,10,11,0,315,0,3,"14 Jan 2026, 12:40:57","14 Jan 2026, 13:30:56",315,The food was well cooked,The queue was well managed by the ToD,07 failed a rise from 06 as some parents had not topped up kids account on time,315 actual taps a decrease from 325 as some junior school kids were sent home because of incomplete homework and  not all reported back,@SCwangengi -Kamondo primary school
,P.C.E.A Ngemwa Secondary School,2026-01-14,Tumeric rice and beans,170,174,172,2,0,3,4,1,8,0,0,0,180,0,3,"14 Jan 2026, 13:00:33","14 Jan 2026, 13:40:01",Students are topping up their accounts on time.,Food was delicious and hot,Teacher on duty helped with line Management,"Number of actual meals increased from 163 to 174, students are topping up their accounts on time","Number of failed taps decreased from 10 to 4, students with insufficient balances topped up their accounts on time.",@Nicholas Tapper PCEA Ngemwa Secondary
,AK Magugu Comprehensive School,2026-01-14,Tumeric rice and beans,425,418,374,44,0,3,8,1,2,0,0,0,425,0,3,"14 Jan 2026, 12:25:43","14 Jan 2026, 13:25:52",Normal school day,The food was delicious,The queue was orderly and well managed with the help of the teacher on duty,The number of failed taps increased from 5 to 8. Respective accounts had not been topped up,The number of actual meals served today reduced slightly from 419 to 418.Some accounts had not been topped up,@SC Margaret Maigua - Ak magugu comprehensive
,Kahunira Comprehensive School,2026-01-14,Tumeric Rice & Beans,690,700,638,62,0,4,21,0,9,0,0,0,700,0,4,"14 Jan 2026, 12:40:48","14 Jan 2026, 13:35:01",Normal school program,Food was hot and delicious .,Queue management was well executed by teacher on duty.,"Failed taps increased from 13 to 21, respective parents didn't top up.","Actual meals served today increased from 690 to 700, turn out was great today.",@Mwangi Mary Kahunira Comprehensive
,Ngemwa Primary and Junior School,2026-01-14,TUMERIC RICE AND BEANS,210,205,187,18,0,2,1,2,0,1,1,0,205,0,2,"14 Jan 2026, 12:38:12","14 Jan 2026, 13:16:23",We expect the same turnup tomorrow.,Food was delicious.,Queue was well managed.,Failed taps decreased from 3 to 1. Most parents did top up on time.,Meals served increased from 201 to 205. We are still registering new students.,@SC Lucy - Ngemwa primary
,Kiababu Primary School,2026-01-14,Turmeric rice and beans,270,265,240,25,0,2,7,1,3,1,2,0,270,0,2,"14 Jan 2026, 12:40:17","14 Jan 2026, 13:30:22",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 4 to 7 as some parents did not manage to pay on Time,Successful taps increased from 264 to 265 as most students reported today,@kiaibabu primary school
,Ciiko Primary,2026-01-14,Tumeric Rice and Beans,960,955,895,60,0,5,15,5,19,2,3,0,960,0,5,"14 Jan 2026, 12:30:43","14 Jan 2026, 13:30:52",We expect failed taps to decrease tomorrow and also turnout to  as high as today thus projecting 960.,Food was hot and delicious,Queue was managed by teacher on duty,Failed taps increased from 9 to 15.,Successful taps  increased from 890 to 895.,@Ciiko Comprehensive school -SL- Samy Migwi
,Kamondo Secondary School,2026-01-14,Turmeric rice and beans,105,106,106,0,0,2,5,4,0,0,0,0,115,0,2,"14 Jan 2026, 13:30:11","14 Jan 2026, 13:50:16",Expecting  a higher turn  out as grade 10 are still joining  us,Food was  tasty,Queue management was well maintained,Increase from 4 to 5 as some accounts are still not topped up,Increase  from 98 to 106 as grade 10 students  joined us,"@Esther, Tapper kamondo secondary school"
,Muchatha Comprehensive School,,,750,777,696,,0,6,0,7,14,207,248,,750,0,6,"14 Jan 2026, 12:30:48","14 Jan 2026, 13:30:52",Am expecting a higher turn up tomorrow,The lunch was hot and delicious,The teacher on duty helped in line formation,Failed taps increased from 25 to 33 as parent didn't pay on Time,Successful tap reduced from 723 to 696 as students didn't show up for Tapping,@Sl Muchatha Comprehensive primary
