Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kamondo Primary and Junior School,2026-01-30,White rice and Beans,340,335,297,38,0,3,13,0,0,00,15,0,340,0,3,"30 Jan 2026, 12:40:28","30 Jan 2026, 13:30:29","We expect turn up to high ,as most parents tend to top up kids account over the weekend",The food was tasty,Queue was well managed by the tod,13 failed taps a rise from 09 as more parents had not topped up kids account on time,335 Actual taps a decrease from 344 being the end of the week most parents tend not to top up kids account,@SCwangengi -Kamondo primary school
,Mungai Chengecha Primary School,2026-01-30,Rice and beans,580,573,502,71,0,3,23,2,1,0.5,0.5,0,580,0,3,"30 Jan 2026, 12:45:58","30 Jan 2026, 13:46:13",Expecting a higher turn up on Monday,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 30 to 23 ,some parents topped up their accounts","Decrease in successful taps from 512 to 502 ,being Friday alot of kids missed school and most had insufficient balances",@sc mungai c pry
,Gathanji Comprehensive School,2026-01-30,Rice and Beans,345,354,330,24,0,3,4,0,1,0,0,0,350,0,3,"30 Jan 2026, 12:43:57","30 Jan 2026, 13:39:10",We have projected 350 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 4 a decrease from 9 parents did top up on time,Successful taps were 330 an increase from 321 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kiairia Comprehensive School,2026-01-30,White Rice and beans,220,210,193,17,3,2,3,0,0,0,0,0,220,3,2,"30 Jan 2026, 12:55:10","30 Jan 2026, 13:25:17",We expect a higher turnout and all accounts to be updated.,The food was delicious,Queue was orderly,Failed taps increased from 1 to 3. Respective parents didn't update their accounts.,Actual meals decreased from 220 to 210. Some kids were absent.,@SC Lilian - Kiairia comprehensive
,St. Joseph Riabai Secondary School,2026-01-30,Rice and beans,135,119,119,0,0,3,19,0,1,2,1.5,0,130,0,3,"30 Jan 2026, 12:30:37","30 Jan 2026, 13:20:45",We expect more students,The food was delicious,The line was well managed,Failed taps increased from 9 to 19 some students had not topped up their accounts,Successful taps decreased from 121 to 119 this is because some students had insufficient funds,@Kwamboka (T) St.​joseph riabai secondary
,PCEA Karia Comprehensive School,2026-01-30,White rice and beans,483,479,424,55,5,3,10,0,0,1,1,0,485,7,3,"30 Jan 2026, 12:34:16","30 Jan 2026, 13:25:34",We expect a higher turn out on Monday,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 7 to 10 due to late payments,Successful taps decreased from 431 to 424 due to a lower turn out today,@Mary SC PCEA Karia comprehensive
,PCEA Githunguri Comprehensive School,2026-01-30,White rice and beans,460,454,415,39,0,3,17,0,3,2,2,0,450,0,3,"30 Jan 2026, 12:40:11","30 Jan 2026, 13:30:05",We expect a higher turn out on Monday,Food was good,Line was managed with the help of TOD,"Failed taps were 17 a slight decrease from yesterday's 19,,some parents didn't manage to top up on time",Actual meals were 454 a decrease from yesterday's 464 due to low turn out,@SC- Githunguri Comprehensive
,Ting'ang'a Model  School,2026-01-30,White rice and Beans,370,354,303,51,0,3,14,0,4,10,12,0,390,0,3,"30 Jan 2026, 12:40:23","30 Jan 2026, 13:40:28",We expect our numbers to increase on Monday as we hopefully hope for parents with insufficient balances to top up.,Food was delicious,We had neat queues,"Our failed taps remained at 14,, parents didn't top up on time.","Our successful taps decreased from 306 to 303,,despite their love for beans most kids didn't turn up for the meal moreso grade 9 as they had a cooking practical in the morning hours and decided to have that food for lunch.",@Faith Mueni (SC) Ting'ang'a model.
,Lioki Comprehensive School,2026-01-30,white rice and beans,160,155,134,21,0,2,6,0,0,1,2,0,155,0,2,"30 Jan 2026, 13:00:24","30 Jan 2026, 13:50:33",we expect an improvement on the turn out on Monday,food was delicious,the queue was well organized,failed taps increased by 1 as the parent forgot to top up the account,successful taps increased by 4 as the parents forgot to top up their accounts,@SC Phoebe - Lioki Primary school
,Kawaida Comprehensive School,2026-01-30,White Rice and Beans,1110,1114,1066,48,0,6,36,1,5,0,0,0,1115,0,6,"30 Jan 2026, 12:30:51","30 Jan 2026, 13:25:00",Expecting higher turnout,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 43 to 36 due to early payment,Actual meals decreased from 1119 to 1114  due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,St. Peters Ndumberi Secondary School,2026-01-30,Rice and beans,500,474,463,11,0,4,19,1,9,0,0,0,510,0,4,"30 Jan 2026, 14:10:01","30 Jan 2026, 13:50:07",Expecting the above projection.,The food was very delicious.,There was an easy queue management.,Today's failed taps were 19 compared to yesterdays which was 23.This was because many parents topped up.,Today's successful taps were 463 compared to yesterdays which was 461.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,Riara Secondary School,2026-01-30,White rice & Beans,105,92,92,0,0,2,5,0,1,1,1,0,105,0,2,"30 Jan 2026, 12:45:00","30 Jan 2026, 13:30:00",we expect a good turnout next week,Food was delicious,Easy queue management,Successful taps decreased to 92 from yesterdays 93,Failed taps decreased to 5 from yesterdays 8,@Tapper Riara Sec
,Chief Wandie Primary School,2026-01-30,Rice and Beans,330,316,272,284,0,1,19,0,2,2,3,0,330,0,1,"30 Jan 2026, 12:40:00","30 Jan 2026, 13:50:00",Projecting 330 mealshoping for a better turnout on Monday,Food was hot and delicious,Line management was excellent,19 failed taps compared to yesterday’s 11 due to insufficient balances,316 actual meals served compared to yesterday’s 352 a decrease because Friday’s turnout is usually low,@Washeke-SC-Chief Wandie Pri
,Benson Njau Primary School,2026-01-30,Rice and Beans,410,409,361,48,0,3,30,0,4,0,0,0,410,0,3,"30 Jan 2026, 12:25:14","30 Jan 2026, 13:58:23",Anticipating a good turn out.,The food was well-prepared.,The ques were neat and manageable.,Failed taps increased from 26 to 30 due to delayed or forgotten top-ups by parents.,"Successful taps increased from 349 to 361, turn up improved due to kids stew preference.",@Serah (SC) Benson Njau Primary
,Gicoco Primary School,2026-01-30,Rice and beans,365,367,315,52,0,3,24,0,3,0,0,0,360,0,3,"30 Jan 2026, 12:20:40","30 Jan 2026, 12:30:50",Lower projection as kids were asked to come with the fees balance on Monday,Food was delicious,Queue was manageable as kids came per classes,Failed taps increased from 18 to 24 some parents didn't top up on time,Successful taps reduced from 349 to 315 turn up was lower as kids had a heavy break snack,@Anne (SC) Gicoco comprehensive
,Kawaida Secondary School,2026-01-30,Rice and Beans,95,84,84,0,5,3,4,2,0,0.3,0.4,0,95,5,3,"30 Jan 2026, 13:20:18","30 Jan 2026, 13:40:25",We expect a higher turneout since grade 10 students are still joining the school,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 8 to 4 students topped up on time,Successful taps decreased from 85 to 84  parents topped up late,@Njeri kawaida secondary school
,Githunguri Technical & Secondary School,2026-01-30,Rice and beans,227,209,209,0,0,2,11,1,2,5,6,0,220,0,2,"30 Jan 2026, 13:30:45","30 Jan 2026, 14:05:52",We expect a rise of successful taps tomorrow,Rice and beans,The queue was well manageable,Failed taps today was 11 which is a decrease compared from 10 to 11parents didn't top up,The actual meal served today was 209 which is a decrease compared from 210 to 209 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kahunira Comprehensive School,2026-01-30,White Rice & Beans,745,730,668,62,0,4,21,2,2,6,6,0,740,0,4,"30 Jan 2026, 12:40:43","30 Jan 2026, 13:35:48",We are expecting the same turn out as today.,"Food was well prepared,hot, delicious and arrived on time.",Queue management was well executed by teacher on duty to eliminate long wait time.,"Failed taps increased by 7, yesterday we had 14 failed taps while today we had 21,this means that some parents didn't top up their accounts.","730 actual meals served today a decrease from 743 served yesterday, majority of students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
,Kibubuti Primary School,2026-01-30,Rice and Beans,525,536,483,53,0,3,20,0,0,0,0,0,525,0,3,"30 Jan 2026, 12:30:49","30 Jan 2026, 14:10:11",We expect numbers to increase,Food was delicious,Line management was okay,Failed taps increased from 18 to 20 due to insufficient accounts,Actual meals increased from 534 to 536 due to good turnout,@Maureen mwaura SC kibubuti pry
,Ndumberi Primary,2026-01-30,Rice and beans,780,791,737,54,0,3,32,4,4,0,0,0,780,0,3,"30 Jan 2026, 12:10:31","30 Jan 2026, 13:50:46",Expecting an increase in projection,Food was delicious,Easy queue management,Today's failed taps were 32 compared to yesterday 39 some parents topped up,Todays successful were 737 compared to yesterday 705 there was a high turn out today.,@Ndumberi primary school
,Kamondo Secondary School,2026-01-30,White rice and beans,135,101,101,0,0,2,5,0,1,1,1,0,135,0,2,"30 Jan 2026, 13:30:58","30 Jan 2026, 13:50:02",Expecting  the absent students will resume on mon,Food was good,Queue management was well managed with the help of TOD,Decrease  from 6 to 5 some accounts were topped  up,Decrease from 123 to 101 as some students were sent home due to indiscipline..,"@Esther, Tapper kamondo secondary school"
,Ting'ang'a Secondary School,2026-01-30,White rice and beans,115,110,104,6,0,4,5,1,1,39,49,0,120,0,4,"30 Jan 2026, 13:40:48","30 Jan 2026, 14:05:59",Hopping for a better turn out,The food was hot and delicious,The queue was neat and manageable,Today's failed taps were 5 which was an decreased from yesterday's failed taps this was due to parent topping up the meal cards,Today's Successful taps were 104 which was a decrease from yesterday's taps this was due to lower turn,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Ciiko Primary,2026-01-30,Rice and Beans,975,970,889,71,0,5,11,0,6,5,10,0,980,0,5,"30 Jan 2026, 12:30:07","30 Jan 2026, 13:25:24",We expect a slightly higher turnout than today.,The food was delicious and enough,Queue was well managed by teacher on duty,Failed taps were increased from 6 to11,Successful taps were decreased from 911 to 899,@Ciiko Comprehensive school -SL- Samy Migwi
,Maciri Primary School,2026-01-30,Rice and Beans,415,378,343,35,0,3,22,0,1,9,11,0,400,0,3,"30 Jan 2026, 12:20:00","30 Jan 2026, 14:00:02",We expect a high turn out,Food was hot and yummy,Queues were managable,Failed taps increased to 22;accounts had insufficient balances,Successful taps decreased to 343;most kids didn't show up for lunch,@Claudiah(SC)Maciri Comprehensive
,HGM Ting'ang'a Primary School,2026-01-30,White Rice and Beans,710,703,0,703,0,5,2,0,16,0,0,0,710,0,5,"30 Jan 2026, 12:20:41","30 Jan 2026, 14:10:45",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps decreased from 3 to 2,Actual meals served decreased from 714 to 703. Turn up was slightly lower.,@SL Ting'ang'a HGM Primary
,Loreto Primary School,2026-01-30,Loreto comprehensive school,405,395,350,45,0,3,25,0,2,2.5,3,0,405,0,3,"30 Jan 2026, 12:30:07","30 Jan 2026, 13:46:14",Hopefully by Monday more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 19 to 25 due high number of parents didn't top up early enough,Decrease in actual taps from 410 to 395 due to increase in failed taps,@SC Loreto primary
,Cianda Secondary School,2026-01-30,White rice and beans,145,137,136,1,0,3,7,0,3,2.4,2.8,0,145,0,3,"30 Jan 2026, 13:45:51","30 Jan 2026, 14:10:10",Expecting a higher turn out on Monday,Food was hot and delicious,Queue well managed,Failed taps increased from 5 to 7,Successful taps decreased from 137 to 136,@Valentine -Tapper Cianda Secondary
